Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
25	0.471063	7500	-55.357648	-1820.808071
26	0.455310	7500	-54.251541	-1875.059612
27	0.439877	7500	-53.143436	-1928.203048
28	0.424762	7500	-52.054936	-1980.257984
29	0.409963	7500	-50.965868	-2031.223852
30	0.395478	7500	-49.887789	-2081.111641
31	0.381305	7500	-48.816477	-2129.928119
32	0.367440	7500	-47.750598	-2177.678717
33	0.353883	7500	-46.696755	-2224.375472
34	0.340630	7500	-45.648558	-2270.024030
35	0.327680	7500	-44.608776	-2314.632806
36	0.315030	7500	-43.575491	-2358.208297
37	0.302677	7500	-42.553816	-2400.762112
38	0.290619	7500	-41.539081	-2442.301194
39	0.278855	7500	-40.531907	-2482.833101
40	0.267381	7500	-39.530706	-2522.363807
41	0.256195	7500	-38.540821	-2560.904628
42	0.245294	7500	-37.558365	-2598.462993
43	0.234677	7500	-36.582611	-2635.045604
44	0.224340	7500	-35.618686	-2670.664291
45	0.214281	7500	-34.663673	-2705.327963
46	0.204498	7500	-33.713728	-2739.041691
47	0.194988	7500	-32.777416	-2771.819107
48	0.185749	7500	-31.845476	-2803.664582
49	0.176777	7500	-30.925559	-2834.590141
50	0.168070	7500	-30.014360	-2864.604501
51	0.159626	7500	-29.110116	-2893.714617
52	0.151441	7500	-28.217853	-2921.932470
53	0.143514	7500	-27.335894	-2949.268364
54	0.135841	7500	-26.460294	-2975.728658
55	0.128420	7500	-25.596410	-3001.325068
56	0.121247	7500	-24.743545	-3026.068612
57	0.114320	7500	-23.896777	-3049.965390
58	0.107637	7500	-23.153652	-3073.119042
59	0.101193	7500	-22.235138	-3095.354180
60	0.094986	7500	-21.422424	-3116.776604
61	0.089014	7500	-20.617530	-3137.394134
62	0.083273	7500	-19.875501	-3157.269634
63	0.077760	7500	-19.048439	-3176.318073
64	0.072472	7500	-18.275659	-3194.593733
65	0.067406	7500	-17.601457	-3212.195190
66	0.062558	7500	-16.837557	-3229.032747
67	0.057926	7500	-16.220887	-3245.253634
68	0.053506	7500	-15.485558	-3260.739192
69	0.049295	7500	-14.851125	-3275.590317
70	0.045289	7500	-14.291227	-3289.881545
71	0.041485	7500	-13.463405	-3303.344950
72	0.037880	7500	-12.892661	-3316.237611
73	0.034469	7500	-12.209554	-3328.447165
74	0.031250	7500	-11.548532	-3339.995697
75	0.028218	7500	-10.877401	-3350.873098
76	0.025370	7500	-10.225311	-3361.098409
77	0.022702	7500	-9.594225	-3370.692635
78	0.020209	7500	-8.973146	-3379.665780
79	0.017889	7500	-8.354287	-3388.020068
80	0.015736	7500	-7.761748	-3395.781816
81	0.013746	7500	-7.190828	-3402.972644
82	0.011916	7500	-6.618466	-3409.591110
83	0.010240	7500	-6.069176	-3415.660286
84	0.008714	7500	-5.541008	-3421.201294
85	0.007334	7500	-5.024902	-3426.226196
86	0.006093	7500	-4.537877	-3430.764072
87	0.004988	7500	-4.070222	-3434.834294
88	0.004013	7500	-3.612077	-3438.446372
89	0.003162	7500	-3.181358	-3441.627729
90	0.002430	7500	-2.781857	-3444.409586
91	0.001810	7500	-2.406193	-3446.815779
92	0.001296	7500	-2.076113	-3448.891892
93	0.000882	7500	-1.801299	-3450.693191
94	0.000559	7500	-1.628982	-3452.322173
95	0.000320	7500	-1.340072	-3453.662245
96	0.000156	7500	-0.971529	-3454.633774
97	0.000057	7500	-0.626330	-3455.260104
98	0.000010	7500	-0.294355	-3455.554459
99	0.000000	7500	-0.063809	-3455.618268
Log marginal likelihood:	-3455.618268
0	0.975187	7500	-84.106284	-84.106284
1	0.950747	7500	-82.894969	-167.001253
2	0.926679	7500	-81.605091	-248.606344
3	0.902980	7500	-80.373746	-328.980090
4	0.879648	7500	-79.135135	-408.115225
5	0.856682	7500	-77.890853	-486.006078
6	0.834079	7500	-76.670491	-562.676569
7	0.811838	7500	-75.458518	-638.135087
8	0.789957	7500	-74.235647	-712.370734
9	0.768433	7500	-73.014180	-785.384914
10	0.747266	7500	-71.828359	-857.213273
11	0.726452	7500	-70.620657	-927.833931
12	0.705989	7500	-69.421097	-997.255027
13	0.685877	7500	-68.245319	-1065.500346
14	0.666112	7500	-67.062686	-1132.563032
15	0.646693	7500	-65.899109	-1198.462141
16	0.627618	7500	-64.731929	-1263.194070
17	0.608884	7500	-63.566941	-1326.761011
18	0.590490	7500	-62.419553	-1389.180563
19	0.572433	7500	-61.278105	-1450.458668
20	0.554712	7500	-60.139348	-1510.598017
21	0.537324	7500	-59.010670	-1569.608687
22	0.520268	7500	-57.887737	-1627.496423
23	0.503540	7500	-56.769816	-1684.266240
24	0.487139	7500	-55.660929	-1739.927169
25	0.471063	7500	-54.562845	-1794.490014
26	0.455310	7500	-53.469821	-1847.959835
27	0.439877	7500	-52.380712	-1900.340547
28	0.424762	7500	-51.304983	-1951.645530
29	0.409963	7500	-50.232634	-2001.878164
30	0.395478	7500	-49.167465	-2051.045629
31	0.381305	7500	-48.109274	-2099.154904
32	0.367440	7500	-47.065681	-2146.220584
33	0.353883	7500	-46.022294	-2192.242878
34	0.340630	7500	-44.992160	-2237.235039
35	0.327680	7500	-43.965827	-2281.200865
36	0.315030	7500	-42.948956	-2324.149821
37	0.302677	7500	-41.941441	-2366.091262
38	0.290619	7500	-40.942512	-2407.033774
39	0.278855	7500	-39.946446	-2446.980220
40	0.267381	7500	-38.961802	-2485.942022
41	0.256195	7500	-37.988671	-2523.930693
42	0.245294	7500	-37.019416	-2560.950109
43	0.234677	7500	-36.065000	-2597.015109
44	0.224340	7500	-35.107698	-2632.122808
45	0.214281	7500	-34.164489	-2666.287297
46	0.204498	7500	-33.230176	-2699.517473
47	0.194988	7500	-32.305821	-2731.823293
48	0.185749	7500	-31.392354	-2763.215648
49	0.176777	7500	-30.481273	-2793.696921
50	0.168070	7500	-29.582234	-2823.279155
51	0.159626	7500	-28.695480	-2851.974635
52	0.151441	7500	-27.813944	-2879.788579
53	0.143514	7500	-27.067583	-2906.856162
54	0.135841	7500	-26.116287	-2932.972449
55	0.128420	7500	-25.228480	-2958.200929
56	0.121247	7500	-24.397489	-2982.598418
57	0.114320	7500	-23.584016	-3006.182434
58	0.107637	7500	-22.783585	-3028.966018
59	0.101193	7500	-22.091739	-3051.057757
60	0.094986	7500	-21.164003	-3072.221759
61	0.089014	7500	-20.463964	-3092.685724
62	0.083273	7500	-19.818465	-3112.504189
63	0.077760	7500	-19.019831	-3131.524020
64	0.072472	7500	-18.241127	-3149.765147
65	0.067406	7500	-17.488203	-3167.253350
66	0.062558	7500	-16.768648	-3184.021998
67	0.057926	7500	-16.132163	-3200.154162
68	0.053506	7500	-15.431342	-3215.585504
69	0.049295	7500	-14.694699	-3230.280203
70	0.045289	7500	-13.981992	-3244.262194
71	0.041485	7500	-13.276272	-3257.538466
72	0.037880	7500	-12.618575	-3270.157041
73	0.034469	7500	-11.947023	-3282.104065
74	0.031250	7500	-11.276189	-3293.380254
75	0.028218	7500	-10.626968	-3304.007222
76	0.025370	7500	-9.991353	-3313.998575
77	0.022702	7500	-9.365598	-3323.364173
78	0.020209	7500	-8.758135	-3332.122308
79	0.017889	7500	-8.156483	-3340.278791
80	0.015736	7500	-7.581611	-3347.860402
81	0.013746	7500	-7.011123	-3354.871525
82	0.011916	7500	-6.462639	-3361.334164
83	0.010240	7500	-5.925100	-3367.259263
84	0.008714	7500	-5.408910	-3372.668173
85	0.007334	7500	-4.907526	-3377.575699
86	0.006093	7500	-4.416805	-3381.992504
87	0.004988	7500	-3.958132	-3385.950636
88	0.004013	7500	-3.525307	-3389.475943
89	0.003162	7500	-3.103429	-3392.579372
90	0.002430	7500	-2.709134	-3395.288506
91	0.001810	7500	-2.348906	-3397.637412
92	0.001296	7500	-2.038433	-3399.675844
93	0.000882	7500	-1.809485	-3401.485329
94	0.000559	7500	-1.558312	-3403.043641
95	0.000320	7500	-1.306351	-3404.349992
96	0.000156	7500	-0.971008	-3405.321000
97	0.000057	7500	-0.608879	-3405.929879
98	0.000010	7500	-0.293712	-3406.223590
99	0.000000	7500	-0.063409	-3406.287000
Log marginal likelihood:	-3406.287000
0	0.975187	7500	-84.645109	-84.645109
1	0.950747	7500	-83.318336	-167.963445
2	0.926679	7500	-82.153435	-250.116880
3	0.902980	7500	-81.037317	-331.154197
4	0.879648	7500	-79.806399	-410.960596
5	0.856682	7500	-78.603091	-489.563687
6	0.834079	7500	-77.194908	-566.758595
7	0.811838	7500	-76.071954	-642.830549
8	0.789957	7500	-74.965642	-717.796192
9	0.768433	7500	-73.616801	-791.412993
10	0.747266	7500	-72.499228	-863.912220
11	0.726452	7500	-71.242746	-935.154966
12	0.705989	7500	-70.055938	-1005.210904
13	0.685877	7500	-68.894669	-1074.105573
14	0.666112	7500	-67.688446	-1141.794019
15	0.646693	7500	-66.528560	-1208.322579
16	0.627618	7500	-65.364814	-1273.687392
17	0.608884	7500	-64.192045	-1337.879438
18	0.590490	7500	-63.032027	-1400.911465
19	0.572433	7500	-61.870507	-1462.781972
20	0.554712	7500	-60.733905	-1523.515876
21	0.537324	7500	-59.592919	-1583.108795
22	0.520268	7500	-58.453298	-1641.562093
23	0.503540	7500	-57.328753	-1698.890847
24	0.487139	7500	-56.211114	-1755.101961
25	0.471063	7500	-55.094630	-1810.196591
26	0.455310	7500	-53.994137	-1864.190728
27	0.439877	7500	-52.897774	-1917.088501
28	0.424762	7500	-51.805536	-1968.894038
29	0.409963	7500	-50.724893	-2019.618931
30	0.395478	7500	-49.646541	-2069.265472
31	0.381305	7500	-48.586265	-2117.851737
32	0.367440	7500	-47.525668	-2165.377406
33	0.353883	7500	-46.474602	-2211.852008
34	0.340630	7500	-45.433459	-2257.285466
35	0.327680	7500	-44.403307	-2301.688773
36	0.315030	7500	-43.375539	-2345.064312
37	0.302677	7500	-42.358042	-2387.422354
38	0.290619	7500	-41.344016	-2428.766370
39	0.278855	7500	-40.340265	-2469.106634
40	0.267381	7500	-39.344946	-2508.451581
41	0.256195	7500	-38.359455	-2546.811036
42	0.245294	7500	-37.380243	-2584.191279
43	0.234677	7500	-36.416302	-2620.607581
44	0.224340	7500	-35.453537	-2656.061117
45	0.214281	7500	-34.502647	-2690.563764
46	0.204498	7500	-33.556049	-2724.119813
47	0.194988	7500	-32.625021	-2756.744833
48	0.185749	7500	-31.698794	-2788.443627
49	0.176777	7500	-30.782468	-2819.226096
50	0.168070	7500	-29.878829	-2849.104925
51	0.159626	7500	-28.978277	-2878.083202
52	0.151441	7500	-28.091757	-2906.174959
53	0.143514	7500	-27.209650	-2933.384609
54	0.135841	7500	-26.340420	-2959.725029
55	0.128420	7500	-25.479006	-2985.204035
56	0.121247	7500	-24.628322	-3009.832356
57	0.114320	7500	-23.784625	-3033.616981
58	0.107637	7500	-22.955805	-3056.572786
59	0.101193	7500	-22.234341	-3078.807127
60	0.094986	7500	-21.327177	-3100.134304
61	0.089014	7500	-20.524842	-3120.659146
62	0.083273	7500	-19.747286	-3140.406432
63	0.077760	7500	-18.993484	-3159.399916
64	0.072472	7500	-18.201807	-3177.601723
65	0.067406	7500	-17.623485	-3195.225208
66	0.062558	7500	-17.029750	-3212.254958
67	0.057926	7500	-16.244522	-3228.499481
68	0.053506	7500	-15.455504	-3243.954985
69	0.049295	7500	-14.893010	-3258.847995
70	0.045289	7500	-14.122878	-3272.970873
71	0.041485	7500	-13.474563	-3286.445435
72	0.037880	7500	-12.800103	-3299.245539
73	0.034469	7500	-12.109881	-3311.355420
74	0.031250	7500	-11.453961	-3322.809381
75	0.028218	7500	-10.784296	-3333.593678
76	0.025370	7500	-10.135411	-3343.729088
77	0.022702	7500	-9.500866	-3353.229954
78	0.020209	7500	-8.881246	-3362.111200
79	0.017889	7500	-8.278599	-3370.389799
80	0.015736	7500	-7.687601	-3378.077399
81	0.013746	7500	-7.115919	-3385.193319
82	0.011916	7500	-6.555727	-3391.749045
83	0.010240	7500	-6.006162	-3397.755207
84	0.008714	7500	-5.490250	-3403.245457
85	0.007334	7500	-4.980116	-3408.225573
86	0.006093	7500	-4.486197	-3412.711770
87	0.004988	7500	-4.021549	-3416.733319
88	0.004013	7500	-3.563228	-3420.296546
89	0.003162	7500	-3.144231	-3423.440778
90	0.002430	7500	-2.742508	-3426.183286
91	0.001810	7500	-2.365992	-3428.549277
92	0.001296	7500	-2.057303	-3430.606581
93	0.000882	7500	-1.830130	-3432.436710
94	0.000559	7500	-1.561377	-3433.998088
95	0.000320	7500	-1.317275	-3435.315362
96	0.000156	7500	-0.982597	-3436.297960
97	0.000057	7500	-0.598089	-3436.896049
98	0.000010	7500	-0.300284	-3437.196333
99	0.000000	7500	-0.063388	-3437.259722
Log marginal likelihood:	-3437.259722
0	0.975187	7500	-85.844977	-85.844977
1	0.950747	7500	-84.605085	-170.450062
2	0.926679	7500	-83.331044	-253.781106
3	0.902980	7500	-82.036001	-335.817107
4	0.879648	7500	-80.823648	-416.640755
5	0.856682	7500	-79.528716	-496.169471
6	0.834079	7500	-78.291827	-574.461299
7	0.811838	7500	-77.026775	-651.488074
8	0.789957	7500	-75.842715	-727.330789
9	0.768433	7500	-74.617985	-801.948774
10	0.747266	7500	-73.402103	-875.350877
11	0.726452	7500	-72.088979	-947.439855
12	0.705989	7500	-70.960089	-1018.399945
13	0.685877	7500	-69.740101	-1088.140046
14	0.666112	7500	-68.545629	-1156.685675
15	0.646693	7500	-67.305705	-1223.991379
16	0.627618	7500	-66.178615	-1290.169995
17	0.608884	7500	-64.997903	-1355.167898
18	0.590490	7500	-63.746190	-1418.914088
19	0.572433	7500	-62.645523	-1481.559611
20	0.554712	7500	-61.475106	-1543.034717
21	0.537324	7500	-60.320326	-1603.355043
22	0.520268	7500	-59.183079	-1662.538123
23	0.503540	7500	-58.033918	-1720.572041
24	0.487139	7500	-56.904320	-1777.476361
25	0.471063	7500	-55.778004	-1833.254365
26	0.455310	7500	-54.665797	-1887.920162
27	0.439877	7500	-53.555494	-1941.475656
28	0.424762	7500	-52.448160	-1993.923816
29	0.409963	7500	-51.338592	-2045.262407
30	0.395478	7500	-50.266581	-2095.528989
31	0.381305	7500	-49.187408	-2144.716396
32	0.367440	7500	-48.117111	-2192.833507
33	0.353883	7500	-47.050968	-2239.884475
34	0.340630	7500	-45.996873	-2285.881348
35	0.327680	7500	-44.943918	-2330.825266
36	0.315030	7500	-43.911761	-2374.737027
37	0.302677	7500	-42.876929	-2417.613956
38	0.290619	7500	-41.854188	-2459.468143
39	0.278855	7500	-40.837494	-2500.305637
40	0.267381	7500	-39.833249	-2540.138886
41	0.256195	7500	-38.837233	-2578.976119
42	0.245294	7500	-37.846504	-2616.822623
43	0.234677	7500	-36.862074	-2653.684697
44	0.224340	7500	-35.891956	-2689.576653
45	0.214281	7500	-34.927454	-2724.504108
46	0.204498	7500	-33.983292	-2758.487399
47	0.194988	7500	-33.029772	-2791.517172
48	0.185749	7500	-32.089896	-2823.607068
49	0.176777	7500	-31.164668	-2854.771735
50	0.168070	7500	-30.246655	-2885.018391
51	0.159626	7500	-29.337565	-2914.355956
52	0.151441	7500	-28.435749	-2942.791705
53	0.143514	7500	-27.546463	-2970.338169
54	0.135841	7500	-26.664647	-2997.002815
55	0.128420	7500	-25.790945	-3022.793761
56	0.121247	7500	-24.931080	-3047.724840
57	0.114320	7500	-24.083226	-3071.808066
58	0.107637	7500	-23.240366	-3095.048432
59	0.101193	7500	-22.408536	-3117.456968
60	0.094986	7500	-21.607986	-3139.064955
61	0.089014	7500	-20.961390	-3160.026345
62	0.083273	7500	-20.010760	-3180.037105
63	0.077760	7500	-19.321881	-3199.358986
64	0.072472	7500	-18.510843	-3217.869830
65	0.067406	7500	-17.732472	-3235.602302
66	0.062558	7500	-17.185496	-3252.787797
67	0.057926	7500	-16.387736	-3269.175533
68	0.053506	7500	-15.715747	-3284.891280
69	0.049295	7500	-14.954699	-3299.845979
70	0.045289	7500	-14.307189	-3314.153168
71	0.041485	7500	-13.618723	-3327.771891
72	0.037880	7500	-12.929185	-3340.701076
73	0.034469	7500	-12.244207	-3352.945283
74	0.031250	7500	-11.558058	-3364.503341
75	0.028218	7500	-10.895247	-3375.398587
76	0.025370	7500	-10.237616	-3385.636203
77	0.022702	7500	-9.597035	-3395.233238
78	0.020209	7500	-8.969278	-3404.202517
79	0.017889	7500	-8.364849	-3412.567366
80	0.015736	7500	-7.764468	-3420.331834
81	0.013746	7500	-7.185362	-3427.517197
82	0.011916	7500	-6.617839	-3434.135036
83	0.010240	7500	-6.071398	-3440.206434
84	0.008714	7500	-5.541374	-3445.747808
85	0.007334	7500	-5.029248	-3450.777056
86	0.006093	7500	-4.533230	-3455.310287
87	0.004988	7500	-4.053026	-3459.363312
88	0.004013	7500	-3.609963	-3462.973275
89	0.003162	7500	-3.184600	-3466.157875
90	0.002430	7500	-2.772125	-3468.930000
91	0.001810	7500	-2.399094	-3471.329095
92	0.001296	7500	-2.064767	-3473.393861
93	0.000882	7500	-1.831346	-3475.225207
94	0.000559	7500	-1.606927	-3476.832135
95	0.000320	7500	-1.326826	-3478.158961
96	0.000156	7500	-0.963031	-3479.121992
97	0.000057	7500	-0.613001	-3479.734993
98	0.000010	7500	-0.298844	-3480.033837
99	0.000000	7500	-0.066054	-3480.099891
Log marginal likelihood:	-3480.099891
0	0.975187	7500	-83.814596	-83.814596
1	0.950747	7500	-82.533403	-166.347998
2	0.926679	7500	-81.251286	-247.599284
3	0.902980	7500	-80.108321	-327.707605
4	0.879648	7500	-78.807214	-406.514819
5	0.856682	7500	-77.632135	-484.146954
6	0.834079	7500	-76.359979	-560.506933
7	0.811838	7500	-75.158340	-635.665273
8	0.789957	7500	-73.931472	-709.596745
9	0.768433	7500	-72.764923	-782.361668
10	0.747266	7500	-71.538041	-853.899709
11	0.726452	7500	-70.378974	-924.278683
12	0.705989	7500	-69.197965	-993.476648
13	0.685877	7500	-68.020027	-1061.496675
14	0.666112	7500	-66.823702	-1128.320377
15	0.646693	7500	-65.678243	-1193.998621
16	0.627618	7500	-64.510538	-1258.509158
17	0.608884	7500	-63.372674	-1321.881832
18	0.590490	7500	-62.208245	-1384.090077
19	0.572433	7500	-61.067502	-1445.157580
20	0.554712	7500	-59.938973	-1505.096552
21	0.537324	7500	-58.829813	-1563.926365
22	0.520268	7500	-57.711136	-1621.637501
23	0.503540	7500	-56.594659	-1678.232160
24	0.487139	7500	-55.486493	-1733.718653
25	0.471063	7500	-54.396455	-1788.115108
26	0.455310	7500	-53.304485	-1841.419593
27	0.439877	7500	-52.215767	-1893.635360
28	0.424762	7500	-51.147486	-1944.782846
29	0.409963	7500	-50.080831	-1994.863678
30	0.395478	7500	-49.019421	-2043.883099
31	0.381305	7500	-47.959513	-2091.842611
32	0.367440	7500	-46.918680	-2138.761291
33	0.353883	7500	-45.883445	-2184.644737
34	0.340630	7500	-44.854053	-2229.498789
35	0.327680	7500	-43.829597	-2273.328387
36	0.315030	7500	-42.816850	-2316.145237
37	0.302677	7500	-41.812685	-2357.957922
38	0.290619	7500	-40.815768	-2398.773691
39	0.278855	7500	-39.826737	-2438.600428
40	0.267381	7500	-38.841604	-2477.442032
41	0.256195	7500	-37.871037	-2515.313069
42	0.245294	7500	-36.909295	-2552.222363
43	0.234677	7500	-35.948839	-2588.171202
44	0.224340	7500	-35.000195	-2623.171397
45	0.214281	7500	-34.061639	-2657.233036
46	0.204498	7500	-33.131505	-2690.364542
47	0.194988	7500	-32.205394	-2722.569936
48	0.185749	7500	-31.293582	-2753.863518
49	0.176777	7500	-30.391518	-2784.255035
50	0.168070	7500	-29.496615	-2813.751651
51	0.159626	7500	-28.609988	-2842.361638
52	0.151441	7500	-27.731317	-2870.092955
53	0.143514	7500	-26.863311	-2896.956266
54	0.135841	7500	-26.002138	-2922.958404
55	0.128420	7500	-25.153642	-2948.112046
56	0.121247	7500	-24.313504	-2972.425549
57	0.114320	7500	-23.482718	-2995.908267
58	0.107637	7500	-22.662106	-3018.570373
59	0.101193	7500	-21.876043	-3040.446416
60	0.094986	7500	-21.094389	-3061.540805
61	0.089014	7500	-20.259532	-3081.800337
62	0.083273	7500	-19.479977	-3101.280315
63	0.077760	7500	-18.715568	-3119.995883
64	0.072472	7500	-18.016597	-3138.012480
65	0.067406	7500	-17.286262	-3155.298742
66	0.062558	7500	-16.560226	-3171.858968
67	0.057926	7500	-15.824333	-3187.683300
68	0.053506	7500	-15.164318	-3202.847619
69	0.049295	7500	-14.537284	-3217.384902
70	0.045289	7500	-13.879712	-3231.264614
71	0.041485	7500	-13.339788	-3244.604403
72	0.037880	7500	-12.646212	-3257.250615
73	0.034469	7500	-12.008635	-3269.259250
74	0.031250	7500	-11.353273	-3280.612523
75	0.028218	7500	-10.692762	-3291.305285
76	0.025370	7500	-10.069941	-3301.375225
77	0.022702	7500	-9.443430	-3310.818655
78	0.020209	7500	-8.824019	-3319.642674
79	0.017889	7500	-8.217742	-3327.860416
80	0.015736	7500	-7.636807	-3335.497224
81	0.013746	7500	-7.065278	-3342.562502
82	0.011916	7500	-6.509878	-3349.072380
83	0.010240	7500	-5.974009	-3355.046390
84	0.008714	7500	-5.448462	-3360.494852
85	0.007334	7500	-4.944541	-3365.439393
86	0.006093	7500	-4.463195	-3369.902588
87	0.004988	7500	-3.996101	-3373.898688
88	0.004013	7500	-3.551578	-3377.450266
89	0.003162	7500	-3.121865	-3380.572131
90	0.002430	7500	-2.734205	-3383.306336
91	0.001810	7500	-2.366519	-3385.672856
92	0.001296	7500	-2.050660	-3387.723516
93	0.000882	7500	-1.795362	-3389.518878
94	0.000559	7500	-1.589332	-3391.108210
95	0.000320	7500	-1.307356	-3392.415566
96	0.000156	7500	-0.936119	-3393.351685
97	0.000057	7500	-0.614723	-3393.966408
98	0.000010	7500	-0.299984	-3394.266393
99	0.000000	7500	-0.064560	-3394.330952
Log marginal likelihood:	-3394.330952
0	0.975187	7500	-84.985807	-84.985807
1	0.950747	7500	-83.702536	-168.688343
2	0.926679	7500	-82.475065	-251.163409
3	0.902980	7500	-81.193925	-332.357334
4	0.879648	7500	-79.972036	-412.329370
5	0.856682	7500	-78.664110	-490.993480
6	0.834079	7500	-77.438931	-568.432411
7	0.811838	7500	-76.330034	-644.762445
8	0.789957	7500	-74.983690	-719.746135
9	0.768433	7500	-73.733777	-793.479912
10	0.747266	7500	-72.586558	-866.066470
11	0.726452	7500	-71.510240	-937.576710
12	0.705989	7500	-70.171290	-1007.748000
13	0.685877	7500	-68.939010	-1076.687010
14	0.666112	7500	-67.787313	-1144.474322
15	0.646693	7500	-66.617710	-1211.092032
16	0.627618	7500	-65.434774	-1276.526807
17	0.608884	7500	-64.254522	-1340.781328
18	0.590490	7500	-63.157380	-1403.938708
19	0.572433	7500	-62.030123	-1465.968831
20	0.554712	7500	-60.857519	-1526.826350
21	0.537324	7500	-59.760456	-1586.586806
22	0.520268	7500	-58.578190	-1645.164996
23	0.503540	7500	-57.449918	-1702.614914
24	0.487139	7500	-56.337929	-1758.952843
25	0.471063	7500	-55.247595	-1814.200438
26	0.455310	7500	-54.140907	-1868.341345
27	0.439877	7500	-53.012746	-1921.354091
28	0.424762	7500	-51.951200	-1973.305291
29	0.409963	7500	-50.866424	-2024.171716
30	0.395478	7500	-49.802299	-2073.974015
31	0.381305	7500	-48.727932	-2122.701947
32	0.367440	7500	-47.670215	-2170.372162
33	0.353883	7500	-46.606000	-2216.978162
34	0.340630	7500	-45.563991	-2262.542153
35	0.327680	7500	-44.532641	-2307.074795
36	0.315030	7500	-43.504391	-2350.579186
37	0.302677	7500	-42.471648	-2393.050834
38	0.290619	7500	-41.461859	-2434.512693
39	0.278855	7500	-40.460421	-2474.973114
40	0.267381	7500	-39.460824	-2514.433938
41	0.256195	7500	-38.475090	-2552.909028
42	0.245294	7500	-37.495487	-2590.404515
43	0.234677	7500	-36.521390	-2626.925905
44	0.224340	7500	-35.557750	-2662.483656
45	0.214281	7500	-34.608565	-2697.092220
46	0.204498	7500	-33.656916	-2730.749137
47	0.194988	7500	-32.722623	-2763.471759
48	0.185749	7500	-31.790565	-2795.262325
49	0.176777	7500	-30.873377	-2826.135702
50	0.168070	7500	-29.969152	-2856.104854
51	0.159626	7500	-29.065934	-2885.170788
52	0.151441	7500	-28.168765	-2913.339553
53	0.143514	7500	-27.287544	-2940.627097
54	0.135841	7500	-26.418498	-2967.045595
55	0.128420	7500	-25.557175	-2992.602770
56	0.121247	7500	-24.703273	-3017.306044
57	0.114320	7500	-23.853256	-3041.159299
58	0.107637	7500	-23.044970	-3064.204269
59	0.101193	7500	-22.196376	-3086.400645
60	0.094986	7500	-21.462869	-3107.863514
61	0.089014	7500	-20.580022	-3128.443537
62	0.083273	7500	-19.799265	-3148.242802
63	0.077760	7500	-19.010178	-3167.252980
64	0.072472	7500	-18.322870	-3185.575850
65	0.067406	7500	-17.502100	-3203.077950
66	0.062558	7500	-16.861232	-3219.939182
67	0.057926	7500	-16.136145	-3236.075327
68	0.053506	7500	-15.435947	-3251.511274
69	0.049295	7500	-14.896978	-3266.408252
70	0.045289	7500	-14.150703	-3280.558955
71	0.041485	7500	-13.498176	-3294.057131
72	0.037880	7500	-12.839147	-3306.896279
73	0.034469	7500	-12.192187	-3319.088465
74	0.031250	7500	-11.505713	-3330.594178
75	0.028218	7500	-10.863371	-3341.457549
76	0.025370	7500	-10.228580	-3351.686129
77	0.022702	7500	-9.586628	-3361.272757
78	0.020209	7500	-8.958138	-3370.230894
79	0.017889	7500	-8.351249	-3378.582143
80	0.015736	7500	-7.761905	-3386.344048
81	0.013746	7500	-7.181442	-3393.525490
82	0.011916	7500	-6.608841	-3400.134331
83	0.010240	7500	-6.062508	-3406.196839
84	0.008714	7500	-5.535489	-3411.732328
85	0.007334	7500	-5.025493	-3416.757821
86	0.006093	7500	-4.525701	-3421.283522
87	0.004988	7500	-4.056443	-3425.339965
88	0.004013	7500	-3.599011	-3428.938976
89	0.003162	7500	-3.173436	-3432.112412
90	0.002430	7500	-2.777517	-3434.889929
91	0.001810	7500	-2.400973	-3437.290902
92	0.001296	7500	-2.089336	-3439.380238
93	0.000882	7500	-1.877275	-3441.257514
94	0.000559	7500	-1.580713	-3442.838227
95	0.000320	7500	-1.320317	-3444.158543
96	0.000156	7500	-0.969801	-3445.128344
97	0.000057	7500	-0.606628	-3445.734972
98	0.000010	7500	-0.298061	-3446.033034
99	0.000000	7500	-0.064154	-3446.097188
Log marginal likelihood:	-3446.097188
0	0.975187	7500	-83.523961	-83.523961
1	0.950747	7500	-82.275683	-165.799644
2	0.926679	7500	-81.003778	-246.803422
3	0.902980	7500	-79.795451	-326.598873
4	0.879648	7500	-78.594530	-405.193403
5	0.856682	7500	-77.338994	-482.532398
6	0.834079	7500	-76.107244	-558.639642
7	0.811838	7500	-74.894315	-633.533957
8	0.789957	7500	-73.691608	-707.225565
9	0.768433	7500	-72.525703	-779.751268
10	0.747266	7500	-71.311926	-851.063194
11	0.726452	7500	-70.214941	-921.278135
12	0.705989	7500	-68.988184	-990.266319
13	0.685877	7500	-67.925843	-1058.192162
14	0.666112	7500	-66.607192	-1124.799354
15	0.646693	7500	-65.438905	-1190.238259
16	0.627618	7500	-64.390824	-1254.629083
17	0.608884	7500	-63.197881	-1317.826963
18	0.590490	7500	-62.128543	-1379.955506
19	0.572433	7500	-60.953608	-1440.909114
20	0.554712	7500	-59.869433	-1500.778547
21	0.537324	7500	-58.666699	-1559.445246
22	0.520268	7500	-57.599343	-1617.044589
23	0.503540	7500	-56.484692	-1673.529281
24	0.487139	7500	-55.414963	-1728.944244
25	0.471063	7500	-54.335224	-1783.279467
26	0.455310	7500	-53.247441	-1836.526908
