Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
58	0.107637	7500	-22.610315	-2994.106023
59	0.101193	7500	-21.802638	-3015.908661
60	0.094986	7500	-20.999404	-3036.908065
61	0.089014	7500	-20.211958	-3057.120023
62	0.083273	7500	-19.430495	-3076.550518
63	0.077760	7500	-18.897527	-3095.448045
64	0.072472	7500	-18.319956	-3113.768000
65	0.067406	7500	-17.417133	-3131.185133
66	0.062558	7500	-16.859575	-3148.044707
67	0.057926	7500	-16.111670	-3164.156377
68	0.053506	7500	-15.443231	-3179.599608
69	0.049295	7500	-14.723717	-3194.323325
70	0.045289	7500	-14.059329	-3208.382654
71	0.041485	7500	-13.364286	-3221.746940
72	0.037880	7500	-12.677784	-3234.424724
73	0.034469	7500	-11.995523	-3246.420247
74	0.031250	7500	-11.337738	-3257.757984
75	0.028218	7500	-10.686946	-3268.444931
76	0.025370	7500	-10.037889	-3278.482820
77	0.022702	7500	-9.457023	-3287.939843
78	0.020209	7500	-8.823091	-3296.762934
79	0.017889	7500	-8.223838	-3304.986772
80	0.015736	7500	-7.658934	-3312.645706
81	0.013746	7500	-7.094496	-3319.740202
82	0.011916	7500	-6.547312	-3326.287514
83	0.010240	7500	-6.108371	-3332.395885
84	0.008714	7500	-5.539044	-3337.934930
85	0.007334	7500	-5.077354	-3343.012283
86	0.006093	7500	-4.581025	-3347.593308
87	0.004988	7500	-4.249381	-3351.842689
88	0.004013	7500	-3.922498	-3355.765188
89	0.003162	7500	-3.370536	-3359.135724
90	0.002430	7500	-3.044321	-3362.180044
91	0.001810	7500	-2.694594	-3364.874639
92	0.001296	7500	-2.377046	-3367.251685
93	0.000882	7500	-2.013208	-3369.264893
94	0.000559	7500	-1.729180	-3370.994073
95	0.000320	7500	-1.371184	-3372.365256
96	0.000156	7500	-1.098590	-3373.463847
97	0.000057	7500	-0.715296	-3374.179143
98	0.000010	7500	-0.492869	-3374.672011
99	0.000000	7500	-0.120749	-3374.792760
Log marginal likelihood:	-3374.792760
0	0.975187	7500	-81.599699	-81.599699
1	0.950747	7500	-80.405750	-162.005449
2	0.926679	7500	-79.155799	-241.161248
3	0.902980	7500	-77.946176	-319.107424
4	0.879648	7500	-76.870025	-395.977449
5	0.856682	7500	-75.705455	-471.682904
6	0.834079	7500	-74.442467	-546.125371
7	0.811838	7500	-73.246074	-619.371445
8	0.789957	7500	-71.970288	-691.341733
9	0.768433	7500	-70.910680	-762.252412
10	0.747266	7500	-69.805252	-832.057664
11	0.726452	7500	-68.638334	-900.695999
12	0.705989	7500	-67.494266	-968.190265
13	0.685877	7500	-66.229377	-1034.419641
14	0.666112	7500	-65.243148	-1099.662789
15	0.646693	7500	-64.083898	-1163.746687
16	0.627618	7500	-62.999087	-1226.745774
17	0.608884	7500	-61.853930	-1288.599704
18	0.590490	7500	-60.744082	-1349.343786
19	0.572433	7500	-59.608771	-1408.952557
20	0.554712	7500	-58.691356	-1467.643913
21	0.537324	7500	-57.674685	-1525.318598
22	0.520268	7500	-56.443700	-1581.762298
23	0.503540	7500	-55.459219	-1637.221517
24	0.487139	7500	-54.209032	-1691.430549
25	0.471063	7500	-53.349729	-1744.780277
26	0.455310	7500	-52.268668	-1797.048946
27	0.439877	7500	-51.202364	-1848.251310
28	0.424762	7500	-50.174723	-1898.426033
29	0.409963	7500	-49.130912	-1947.556945
30	0.395478	7500	-48.089871	-1995.646816
31	0.381305	7500	-47.156817	-2042.803634
32	0.367440	7500	-46.236558	-2089.040192
33	0.353883	7500	-45.164962	-2134.205154
34	0.340630	7500	-43.999025	-2178.204179
35	0.327680	7500	-42.998325	-2221.202503
36	0.315030	7500	-41.994209	-2263.196713
37	0.302677	7500	-41.018889	-2304.215602
38	0.290619	7500	-40.036632	-2344.252233
39	0.278855	7500	-39.073337	-2383.325570
40	0.267381	7500	-38.153823	-2421.479393
41	0.256195	7500	-37.329479	-2458.808873
42	0.245294	7500	-36.359186	-2495.168059
43	0.234677	7500	-35.324299	-2530.492358
44	0.224340	7500	-34.334493	-2564.826851
45	0.214281	7500	-33.414172	-2598.241023
46	0.204498	7500	-32.502737	-2630.743760
47	0.194988	7500	-31.602677	-2662.346437
48	0.185749	7500	-30.702828	-2693.049265
49	0.176777	7500	-29.821737	-2722.871002
50	0.168070	7500	-28.933395	-2751.804396
51	0.159626	7500	-28.136883	-2779.941279
52	0.151441	7500	-27.204665	-2807.145944
53	0.143514	7500	-26.354844	-2833.500788
54	0.135841	7500	-25.640227	-2859.141016
55	0.128420	7500	-24.679388	-2883.820403
56	0.121247	7500	-23.846152	-2907.666555
57	0.114320	7500	-23.040885	-2930.707440
58	0.107637	7500	-22.234038	-2952.941478
59	0.101193	7500	-21.442656	-2974.384134
60	0.094986	7500	-20.943964	-2995.328098
61	0.089014	7500	-20.181787	-3015.509885
62	0.083273	7500	-19.116276	-3034.626161
63	0.077760	7500	-18.540335	-3053.166496
64	0.072472	7500	-17.712394	-3070.878889
65	0.067406	7500	-17.192042	-3088.070931
66	0.062558	7500	-16.735328	-3104.806259
67	0.057926	7500	-15.968293	-3120.774552
68	0.053506	7500	-15.194249	-3135.968802
69	0.049295	7500	-14.557363	-3150.526165
70	0.045289	7500	-13.857368	-3164.383533
71	0.041485	7500	-13.190419	-3177.573952
72	0.037880	7500	-12.500833	-3190.074785
73	0.034469	7500	-11.833680	-3201.908465
74	0.031250	7500	-11.165080	-3213.073545
75	0.028218	7500	-10.558747	-3223.632293
76	0.025370	7500	-9.967142	-3233.599435
77	0.022702	7500	-9.308017	-3242.907452
78	0.020209	7500	-8.718985	-3251.626438
79	0.017889	7500	-8.126285	-3259.752722
80	0.015736	7500	-7.594485	-3267.347207
81	0.013746	7500	-7.014604	-3274.361811
82	0.011916	7500	-6.478164	-3280.839975
83	0.010240	7500	-5.949154	-3286.789129
84	0.008714	7500	-5.443888	-3292.233016
85	0.007334	7500	-5.043899	-3297.276916
86	0.006093	7500	-4.556672	-3301.833588
87	0.004988	7500	-4.119366	-3305.952954
88	0.004013	7500	-3.741982	-3309.694936
89	0.003162	7500	-3.379059	-3313.073995
90	0.002430	7500	-2.971078	-3316.045073
91	0.001810	7500	-2.645815	-3318.690888
92	0.001296	7500	-2.352264	-3321.043153
93	0.000882	7500	-1.956239	-3322.999392
94	0.000559	7500	-1.718817	-3324.718209
95	0.000320	7500	-1.409646	-3326.127855
96	0.000156	7500	-1.024628	-3327.152483
97	0.000057	7500	-0.727057	-3327.879540
98	0.000010	7500	-0.478317	-3328.357857
99	0.000000	7500	-0.111943	-3328.469800
Log marginal likelihood:	-3328.469800
0	0.975187	7500	-83.954934	-83.954934
1	0.950747	7500	-82.694786	-166.649720
2	0.926679	7500	-81.443325	-248.093045
3	0.902980	7500	-80.096895	-328.189940
4	0.879648	7500	-78.854115	-407.044055
5	0.856682	7500	-77.638215	-484.682270
6	0.834079	7500	-76.390171	-561.072441
7	0.811838	7500	-75.183570	-636.256011
8	0.789957	7500	-73.957155	-710.213166
9	0.768433	7500	-72.781003	-782.994169
10	0.747266	7500	-71.560074	-854.554243
11	0.726452	7500	-70.354984	-924.909227
12	0.705989	7500	-69.270519	-994.179746
13	0.685877	7500	-68.014187	-1062.193933
14	0.666112	7500	-66.812711	-1129.006643
15	0.646693	7500	-65.658925	-1194.665568
16	0.627618	7500	-64.603088	-1259.268656
17	0.608884	7500	-63.510591	-1322.779247
18	0.590490	7500	-62.340214	-1385.119461
19	0.572433	7500	-61.051056	-1446.170517
20	0.554712	7500	-60.100661	-1506.271178
21	0.537324	7500	-59.063146	-1565.334323
22	0.520268	7500	-58.182417	-1623.516740
23	0.503540	7500	-56.926408	-1680.443147
24	0.487139	7500	-55.721139	-1736.164287
25	0.471063	7500	-54.912744	-1791.077031
26	0.455310	7500	-53.729702	-1844.806733
27	0.439877	7500	-52.718387	-1897.525120
28	0.424762	7500	-51.622415	-1949.147535
29	0.409963	7500	-50.549767	-1999.697303
30	0.395478	7500	-49.414895	-2049.112198
31	0.381305	7500	-48.345388	-2097.457586
32	0.367440	7500	-47.365582	-2144.823168
33	0.353883	7500	-46.301330	-2191.124498
34	0.340630	7500	-45.259192	-2236.383690
35	0.327680	7500	-44.241264	-2280.624954
36	0.315030	7500	-43.173693	-2323.798647
37	0.302677	7500	-42.209630	-2366.008277
38	0.290619	7500	-41.198513	-2407.206790
39	0.278855	7500	-40.203679	-2447.410469
40	0.267381	7500	-39.210968	-2486.621437
41	0.256195	7500	-38.232206	-2524.853643
42	0.245294	7500	-37.254334	-2562.107977
43	0.234677	7500	-36.291784	-2598.399761
44	0.224340	7500	-35.392846	-2633.792606
45	0.214281	7500	-34.511392	-2668.303999
46	0.204498	7500	-33.538774	-2701.842772
47	0.194988	7500	-32.605924	-2734.448697
48	0.185749	7500	-31.680501	-2766.129198
49	0.176777	7500	-30.746038	-2796.875236
50	0.168070	7500	-29.776046	-2826.651282
51	0.159626	7500	-28.882683	-2855.533965
52	0.151441	7500	-27.998399	-2883.532364
53	0.143514	7500	-27.119839	-2910.652203
54	0.135841	7500	-26.257468	-2936.909672
55	0.128420	7500	-25.398472	-2962.308144
56	0.121247	7500	-24.556556	-2986.864700
57	0.114320	7500	-23.712493	-3010.577193
58	0.107637	7500	-22.880830	-3033.458023
59	0.101193	7500	-22.189821	-3055.647844
60	0.094986	7500	-21.349117	-3076.996960
61	0.089014	7500	-20.515832	-3097.512792
62	0.083273	7500	-19.731779	-3117.244571
63	0.077760	7500	-19.021008	-3136.265580
64	0.072472	7500	-18.614451	-3154.880030
65	0.067406	7500	-17.856295	-3172.736326
66	0.062558	7500	-17.089718	-3189.826044
67	0.057926	7500	-16.422840	-3206.248883
68	0.053506	7500	-15.498533	-3221.747416
69	0.049295	7500	-14.888155	-3236.635571
70	0.045289	7500	-14.223602	-3250.859174
71	0.041485	7500	-13.492169	-3264.351342
72	0.037880	7500	-12.822648	-3277.173990
73	0.034469	7500	-12.138124	-3289.312114
74	0.031250	7500	-11.464549	-3300.776663
75	0.028218	7500	-10.786414	-3311.563078
76	0.025370	7500	-10.164134	-3321.727212
77	0.022702	7500	-9.553965	-3331.281177
78	0.020209	7500	-8.962241	-3340.243418
79	0.017889	7500	-8.316340	-3348.559758
80	0.015736	7500	-7.743565	-3356.303323
81	0.013746	7500	-7.189923	-3363.493246
82	0.011916	7500	-6.669494	-3370.162740
83	0.010240	7500	-6.108381	-3376.271120
84	0.008714	7500	-5.570226	-3381.841347
85	0.007334	7500	-5.101433	-3386.942780
86	0.006093	7500	-4.686212	-3391.628992
87	0.004988	7500	-4.274401	-3395.903393
88	0.004013	7500	-3.931117	-3399.834511
89	0.003162	7500	-3.524069	-3403.358580
90	0.002430	7500	-3.002114	-3406.360694
91	0.001810	7500	-2.667601	-3409.028294
92	0.001296	7500	-2.353902	-3411.382196
93	0.000882	7500	-2.092468	-3413.474664
94	0.000559	7500	-1.729757	-3415.204421
95	0.000320	7500	-1.418849	-3416.623270
96	0.000156	7500	-1.095260	-3417.718530
97	0.000057	7500	-0.807806	-3418.526336
98	0.000010	7500	-0.474803	-3419.001139
99	0.000000	7500	-0.138962	-3419.140101
Log marginal likelihood:	-3419.140101
0	0.975187	7500	-82.779073	-82.779073
1	0.950747	7500	-81.535121	-164.314194
2	0.926679	7500	-80.273393	-244.587587
3	0.902980	7500	-79.050858	-323.638445
4	0.879648	7500	-77.822487	-401.460931
5	0.856682	7500	-76.606542	-478.067473
6	0.834079	7500	-75.395787	-553.463260
7	0.811838	7500	-74.192872	-627.656132
8	0.789957	7500	-73.021630	-700.677762
9	0.768433	7500	-71.799643	-772.477405
10	0.747266	7500	-70.684630	-843.162034
11	0.726452	7500	-69.496859	-912.658893
12	0.705989	7500	-68.312494	-980.971387
13	0.685877	7500	-67.120442	-1048.091829
14	0.666112	7500	-66.197928	-1114.289757
15	0.646693	7500	-65.062312	-1179.352069
16	0.627618	7500	-63.843818	-1243.195887
17	0.608884	7500	-62.878844	-1306.074731
18	0.590490	7500	-61.846094	-1367.920826
19	0.572433	7500	-60.449700	-1428.370526
20	0.554712	7500	-59.565240	-1487.935766
21	0.537324	7500	-58.419117	-1546.354883
22	0.520268	7500	-57.358844	-1603.713727
23	0.503540	7500	-56.270771	-1659.984498
24	0.487139	7500	-55.130914	-1715.115412
25	0.471063	7500	-54.075345	-1769.190756
26	0.455310	7500	-52.997069	-1822.187826
27	0.439877	7500	-51.947802	-1874.135628
28	0.424762	7500	-50.869909	-1925.005537
29	0.409963	7500	-49.800234	-1974.805771
30	0.395478	7500	-48.757543	-2023.563314
31	0.381305	7500	-47.691412	-2071.254726
32	0.367440	7500	-46.667505	-2117.922231
33	0.353883	7500	-45.640470	-2163.562701
34	0.340630	7500	-44.613298	-2208.175999
35	0.327680	7500	-43.597727	-2251.773726
36	0.315030	7500	-42.597092	-2294.370818
37	0.302677	7500	-41.591433	-2335.962251
38	0.290619	7500	-40.594521	-2376.556772
39	0.278855	7500	-39.614825	-2416.171597
40	0.267381	7500	-38.635479	-2454.807075
41	0.256195	7500	-37.669192	-2492.476268
42	0.245294	7500	-36.710232	-2529.186500
43	0.234677	7500	-35.757520	-2564.944021
44	0.224340	7500	-34.816203	-2599.760224
45	0.214281	7500	-33.878750	-2633.638974
46	0.204498	7500	-32.950516	-2666.589490
47	0.194988	7500	-32.137327	-2698.726817
48	0.185749	7500	-31.122424	-2729.849241
49	0.176777	7500	-30.230926	-2760.080167
50	0.168070	7500	-29.338837	-2789.419004
51	0.159626	7500	-28.677101	-2818.096105
52	0.151441	7500	-27.694729	-2845.790835
53	0.143514	7500	-26.817078	-2872.607912
54	0.135841	7500	-25.962339	-2898.570251
55	0.128420	7500	-25.063432	-2923.633683
56	0.121247	7500	-24.189668	-2947.823351
57	0.114320	7500	-23.361012	-2971.184363
58	0.107637	7500	-22.542918	-2993.727280
59	0.101193	7500	-21.745442	-3015.472723
60	0.094986	7500	-21.145077	-3036.617799
61	0.089014	7500	-20.256914	-3056.874714
62	0.083273	7500	-19.574988	-3076.449702
63	0.077760	7500	-19.173622	-3095.623324
64	0.072472	7500	-18.158543	-3113.781867
65	0.067406	7500	-17.640495	-3131.422362
66	0.062558	7500	-16.872661	-3148.295023
67	0.057926	7500	-16.091517	-3164.386540
68	0.053506	7500	-15.421986	-3179.808526
69	0.049295	7500	-14.661598	-3194.470125
70	0.045289	7500	-13.984691	-3208.454816
71	0.041485	7500	-13.289096	-3221.743912
72	0.037880	7500	-12.621113	-3234.365025
73	0.034469	7500	-11.920102	-3246.285127
74	0.031250	7500	-11.267573	-3257.552700
75	0.028218	7500	-10.634949	-3268.187649
76	0.025370	7500	-9.997207	-3278.184855
77	0.022702	7500	-9.380270	-3287.565126
78	0.020209	7500	-8.813128	-3296.378254
79	0.017889	7500	-8.214872	-3304.593127
80	0.015736	7500	-7.642965	-3312.236092
81	0.013746	7500	-7.080898	-3319.316989
82	0.011916	7500	-6.561336	-3325.878325
83	0.010240	7500	-6.057301	-3331.935626
84	0.008714	7500	-5.503602	-3337.439228
85	0.007334	7500	-5.051419	-3342.490648
86	0.006093	7500	-4.572891	-3347.063538
87	0.004988	7500	-4.148517	-3351.212055
88	0.004013	7500	-3.746608	-3354.958663
89	0.003162	7500	-3.360491	-3358.319154
90	0.002430	7500	-3.026617	-3361.345771
91	0.001810	7500	-2.638214	-3363.983985
92	0.001296	7500	-2.331701	-3366.315687
93	0.000882	7500	-1.963916	-3368.279602
94	0.000559	7500	-1.662690	-3369.942292
95	0.000320	7500	-1.375006	-3371.317298
96	0.000156	7500	-1.052129	-3372.369427
97	0.000057	7500	-0.782201	-3373.151627
98	0.000010	7500	-0.468220	-3373.619847
99	0.000000	7500	-0.129008	-3373.748855
Log marginal likelihood:	-3373.748855
0	0.975187	7500	-82.927344	-82.927344
1	0.950747	7500	-81.686096	-164.613440
2	0.926679	7500	-80.581756	-245.195196
3	0.902980	7500	-79.428950	-324.624145
4	0.879648	7500	-78.197131	-402.821277
5	0.856682	7500	-76.965157	-479.786433
6	0.834079	7500	-75.660031	-555.446464
7	0.811838	7500	-74.543003	-629.989467
8	0.789957	7500	-73.275124	-703.264590
9	0.768433	7500	-72.142451	-775.407041
10	0.747266	7500	-71.118584	-846.525625
11	0.726452	7500	-69.899873	-916.425498
12	0.705989	7500	-68.608921	-985.034419
13	0.685877	7500	-67.597034	-1052.631453
14	0.666112	7500	-66.311297	-1118.942750
15	0.646693	7500	-65.237776	-1184.180526
16	0.627618	7500	-64.084705	-1248.265231
17	0.608884	7500	-63.007387	-1311.272618
18	0.590490	7500	-61.768173	-1373.040791
19	0.572433	7500	-60.795284	-1433.836075
20	0.554712	7500	-59.594819	-1493.430895
21	0.537324	7500	-58.477682	-1551.908577
22	0.520268	7500	-57.352926	-1609.261503
23	0.503540	7500	-56.268003	-1665.529506
24	0.487139	7500	-55.203772	-1720.733278
25	0.471063	7500	-54.099315	-1774.832593
26	0.455310	7500	-53.036628	-1827.869220
27	0.439877	7500	-51.967835	-1879.837056
28	0.424762	7500	-50.897576	-1930.734631
29	0.409963	7500	-49.836620	-1980.571252
30	0.395478	7500	-48.784049	-2029.355301
31	0.381305	7500	-47.728689	-2077.083990
32	0.367440	7500	-46.696264	-2123.780254
33	0.353883	7500	-45.661314	-2169.441568
34	0.340630	7500	-44.639207	-2214.080775
35	0.327680	7500	-43.618096	-2257.698872
36	0.315030	7500	-42.602163	-2300.301035
37	0.302677	7500	-41.611594	-2341.912629
38	0.290619	7500	-40.616502	-2382.529131
39	0.278855	7500	-39.635218	-2422.164349
40	0.267381	7500	-38.658921	-2460.823270
41	0.256195	7500	-37.686419	-2498.509689
42	0.245294	7500	-36.726362	-2535.236052
43	0.234677	7500	-35.780166	-2571.016218
44	0.224340	7500	-34.831628	-2605.847846
45	0.214281	7500	-33.896949	-2639.744795
46	0.204498	7500	-32.971900	-2672.716695
47	0.194988	7500	-32.053468	-2704.770163
48	0.185749	7500	-31.143759	-2735.913922
49	0.176777	7500	-30.353809	-2766.267731
50	0.168070	7500	-29.484060	-2795.751791
51	0.159626	7500	-28.600302	-2824.352093
52	0.151441	7500	-27.741334	-2852.093426
53	0.143514	7500	-26.853373	-2878.946799
54	0.135841	7500	-25.984616	-2904.931415
55	0.128420	7500	-25.034089	-2929.965504
56	0.121247	7500	-24.200384	-2954.165889
57	0.114320	7500	-23.377261	-2977.543149
58	0.107637	7500	-22.556649	-3000.099798
59	0.101193	7500	-21.753809	-3021.853608
60	0.094986	7500	-20.954575	-3042.808183
61	0.089014	7500	-20.168752	-3062.976934
62	0.083273	7500	-19.479556	-3082.456491
63	0.077760	7500	-19.048096	-3101.504586
64	0.072472	7500	-18.039787	-3119.544373
65	0.067406	7500	-17.707947	-3137.252320
66	0.062558	7500	-16.931970	-3154.184290
67	0.057926	7500	-16.062915	-3170.247204
68	0.053506	7500	-15.475103	-3185.722307
69	0.049295	7500	-14.737766	-3200.460074
70	0.045289	7500	-14.060035	-3214.520109
71	0.041485	7500	-13.337489	-3227.857598
72	0.037880	7500	-12.673031	-3240.530628
73	0.034469	7500	-11.988746	-3252.519375
74	0.031250	7500	-11.321081	-3263.840455
75	0.028218	7500	-10.683899	-3274.524355
76	0.025370	7500	-10.033787	-3284.558141
77	0.022702	7500	-9.406011	-3293.964152
78	0.020209	7500	-8.842275	-3302.806427
79	0.017889	7500	-8.206137	-3311.012564
80	0.015736	7500	-7.660236	-3318.672800
81	0.013746	7500	-7.113557	-3325.786357
82	0.011916	7500	-6.548632	-3332.334989
83	0.010240	7500	-6.045441	-3338.380430
84	0.008714	7500	-5.542879	-3343.923309
85	0.007334	7500	-5.066639	-3348.989948
86	0.006093	7500	-4.591191	-3353.581139
87	0.004988	7500	-4.135186	-3357.716325
88	0.004013	7500	-3.756891	-3361.473216
89	0.003162	7500	-3.486596	-3364.959812
90	0.002430	7500	-3.079054	-3368.038865
91	0.001810	7500	-2.644689	-3370.683554
92	0.001296	7500	-2.396835	-3373.080389
93	0.000882	7500	-2.086959	-3375.167348
94	0.000559	7500	-1.734839	-3376.902187
95	0.000320	7500	-1.371526	-3378.273713
96	0.000156	7500	-1.093079	-3379.366792
97	0.000057	7500	-0.744143	-3380.110935
98	0.000010	7500	-0.472567	-3380.583502
99	0.000000	7500	-0.124675	-3380.708177
Log marginal likelihood:	-3380.708177
0	0.975187	7500	-83.069518	-83.069518
1	0.950747	7500	-81.821662	-164.891180
2	0.926679	7500	-80.582289	-245.473469
3	0.902980	7500	-79.371218	-324.844687
4	0.879648	7500	-78.325203	-403.169890
5	0.856682	7500	-77.007301	-480.177191
6	0.834079	7500	-75.900770	-556.077961
7	0.811838	7500	-74.659437	-630.737397
8	0.789957	7500	-73.510556	-704.247953
9	0.768433	7500	-72.280530	-776.528483
10	0.747266	7500	-71.411276	-847.939759
11	0.726452	7500	-69.925812	-917.865571
12	0.705989	7500	-68.845164	-986.710735
13	0.685877	7500	-67.538084	-1054.248819
14	0.666112	7500	-66.540552	-1120.789371
15	0.646693	7500	-65.223940	-1186.013311
16	0.627618	7500	-64.353052	-1250.366363
17	0.608884	7500	-63.138989	-1313.505352
18	0.590490	7500	-62.074296	-1375.579647
19	0.572433	7500	-60.880500	-1436.460148
20	0.554712	7500	-59.707086	-1496.167233
21	0.537324	7500	-58.682532	-1554.849765
22	0.520268	7500	-57.564132	-1612.413897
23	0.503540	7500	-56.455431	-1668.869329
24	0.487139	7500	-55.355398	-1724.224726
25	0.471063	7500	-54.231070	-1778.455796
26	0.455310	7500	-53.171570	-1831.627366
27	0.439877	7500	-52.090485	-1883.717851
28	0.424762	7500	-51.015803	-1934.733653
29	0.409963	7500	-49.952291	-1984.685945
30	0.395478	7500	-48.893664	-2033.579609
31	0.381305	7500	-47.842926	-2081.422535
32	0.367440	7500	-46.801464	-2128.223999
33	0.353883	7500	-45.768575	-2173.992574
34	0.340630	7500	-44.741936	-2218.734510
35	0.327680	7500	-43.719656	-2262.454167
36	0.315030	7500	-42.710062	-2305.164229
37	0.302677	7500	-41.704692	-2346.868921
38	0.290619	7500	-40.711232	-2387.580153
39	0.278855	7500	-39.724075	-2427.304228
40	0.267381	7500	-38.744940	-2466.049168
41	0.256195	7500	-37.772925	-2503.822093
42	0.245294	7500	-36.811441	-2540.633535
43	0.234677	7500	-35.859062	-2576.492597
44	0.224340	7500	-34.912608	-2611.405205
45	0.214281	7500	-33.979803	-2645.385007
46	0.204498	7500	-33.047671	-2678.432679
47	0.194988	7500	-32.123674	-2710.556352
48	0.185749	7500	-31.213019	-2741.769371
49	0.176777	7500	-30.315106	-2772.084478
50	0.168070	7500	-29.414983	-2801.499461
51	0.159626	7500	-28.530837	-2830.030298
52	0.151441	7500	-27.658722	-2857.689020
53	0.143514	7500	-26.793792	-2884.482812
54	0.135841	7500	-25.936004	-2910.418816
55	0.128420	7500	-25.092173	-2935.510989
56	0.121247	7500	-24.251682	-2959.762671
57	0.114320	7500	-23.429174	-2983.191845
58	0.107637	7500	-22.609489	-3005.801334
59	0.101193	7500	-21.796416	-3027.597750
60	0.094986	7500	-21.335010	-3048.932760
61	0.089014	7500	-20.443009	-3069.375769
62	0.083273	7500	-19.748296	-3089.124065
63	0.077760	7500	-19.020379	-3108.144444
64	0.072472	7500	-18.233110	-3126.377554
65	0.067406	7500	-17.756102	-3144.133656
66	0.062558	7500	-16.804520	-3160.938176
67	0.057926	7500	-16.174391	-3177.112567
68	0.053506	7500	-15.456651	-3192.569218
69	0.049295	7500	-14.734300	-3207.303518
70	0.045289	7500	-14.074069	-3221.377587
71	0.041485	7500	-13.358920	-3234.736506
72	0.037880	7500	-12.676117	-3247.412623
73	0.034469	7500	-11.998043	-3259.410666
74	0.031250	7500	-11.349054	-3270.759719
75	0.028218	7500	-10.710147	-3281.469866
76	0.025370	7500	-10.062550	-3291.532416
77	0.022702	7500	-9.461561	-3300.993977
78	0.020209	7500	-8.844399	-3309.838376
79	0.017889	7500	-8.244912	-3318.083288
80	0.015736	7500	-7.706793	-3325.790081
81	0.013746	7500	-7.137753	-3332.927834
82	0.011916	7500	-6.597911	-3339.525746
83	0.010240	7500	-6.078488	-3345.604234
84	0.008714	7500	-5.545163	-3351.149397
85	0.007334	7500	-5.039261	-3356.188658
86	0.006093	7500	-4.632847	-3360.821505
87	0.004988	7500	-4.191167	-3365.012672
88	0.004013	7500	-3.799463	-3368.812134
89	0.003162	7500	-3.417058	-3372.229193
90	0.002430	7500	-2.977456	-3375.206648
91	0.001810	7500	-2.705209	-3377.911858
92	0.001296	7500	-2.421304	-3380.333161
93	0.000882	7500	-2.091954	-3382.425115
94	0.000559	7500	-1.714552	-3384.139667
95	0.000320	7500	-1.366182	-3385.505848
96	0.000156	7500	-1.106491	-3386.612339
97	0.000057	7500	-0.731492	-3387.343831
98	0.000010	7500	-0.437964	-3387.781795
99	0.000000	7500	-0.117485	-3387.899280
Log marginal likelihood:	-3387.899280
0	0.975187	7500	-82.497195	-82.497195
1	0.950747	7500	-81.278592	-163.775787
2	0.926679	7500	-80.045532	-243.821319
3	0.902980	7500	-78.799042	-322.620361
4	0.879648	7500	-77.567002	-400.187362
5	0.856682	7500	-76.436333	-476.623696
6	0.834079	7500	-75.363567	-551.987262
7	0.811838	7500	-74.155713	-626.142976
8	0.789957	7500	-72.962844	-699.105820
9	0.768433	7500	-71.774808	-770.880628
10	0.747266	7500	-70.658711	-841.539338
11	0.726452	7500	-69.435641	-910.974980
12	0.705989	7500	-68.185923	-979.160902
13	0.685877	7500	-67.191077	-1046.351979
14	0.666112	7500	-66.149480	-1112.501459
15	0.646693	7500	-64.824321	-1177.325780
16	0.627618	7500	-63.759978	-1241.085758
17	0.608884	7500	-62.737243	-1303.823001
18	0.590490	7500	-61.461518	-1365.284520
19	0.572433	7500	-60.247960	-1425.532480
20	0.554712	7500	-59.383555	-1484.916035
21	0.537324	7500	-58.171423	-1543.087458
22	0.520268	7500	-57.156135	-1600.243593
23	0.503540	7500	-56.019998	-1656.263591
24	0.487139	7500	-54.926315	-1711.189906
25	0.471063	7500	-53.854583	-1765.044489
26	0.455310	7500	-52.728751	-1817.773240
27	0.439877	7500	-51.713180	-1869.486419
28	0.424762	7500	-50.671585	-1920.158005
29	0.409963	7500	-49.598790	-1969.756794
30	0.395478	7500	-48.552640	-2018.309434
31	0.381305	7500	-47.519443	-2065.828877
32	0.367440	7500	-46.478241	-2112.307118
33	0.353883	7500	-45.451721	-2157.758839
34	0.340630	7500	-44.434069	-2202.192908
35	0.327680	7500	-43.406584	-2245.599492
36	0.315030	7500	-42.420825	-2288.020317
37	0.302677	7500	-41.428195	-2329.448512
38	0.290619	7500	-40.432140	-2369.880652
39	0.278855	7500	-39.455119	-2409.335771
40	0.267381	7500	-38.478372	-2447.814143
41	0.256195	7500	-37.518795	-2485.332938
42	0.245294	7500	-36.564453	-2521.897391
43	0.234677	7500	-35.613674	-2557.511065
44	0.224340	7500	-34.676204	-2592.187269
45	0.214281	7500	-33.747205	-2625.934473
46	0.204498	7500	-32.821823	-2658.756296
47	0.194988	7500	-31.907216	-2690.663512
48	0.185749	7500	-31.002451	-2721.665963
49	0.176777	7500	-30.112288	-2751.778252
50	0.168070	7500	-29.273115	-2781.051367
51	0.159626	7500	-28.575058	-2809.626425
52	0.151441	7500	-27.705031	-2837.331456
53	0.143514	7500	-26.867130	-2864.198585
54	0.135841	7500	-25.969242	-2890.167827
55	0.128420	7500	-25.246041	-2915.413867
56	0.121247	7500	-24.092499	-2939.506366
57	0.114320	7500	-23.271822	-2962.778188
58	0.107637	7500	-22.518905	-2985.297093
59	0.101193	7500	-21.808058	-3007.105151
60	0.094986	7500	-20.972972	-3028.078123
