Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
89	0.003162	7500	-3.081651	-3347.219971
90	0.002430	7500	-2.699943	-3349.919914
91	0.001810	7500	-2.358533	-3352.278447
92	0.001296	7500	-2.038470	-3354.316917
93	0.000882	7500	-1.788529	-3356.105446
94	0.000559	7500	-1.550570	-3357.656016
95	0.000320	7500	-1.278529	-3358.934545
96	0.000156	7500	-0.932901	-3359.867446
97	0.000057	7500	-0.608714	-3360.476161
98	0.000010	7500	-0.292950	-3360.769110
99	0.000000	7500	-0.064452	-3360.833562
Log marginal likelihood:	-3360.833562
0	0.975187	7500	-83.141963	-83.141963
1	0.950747	7500	-81.859430	-165.001393
2	0.926679	7500	-80.655856	-245.657249
3	0.902980	7500	-79.370071	-325.027320
4	0.879648	7500	-78.223887	-403.251207
5	0.856682	7500	-76.997889	-480.249096
6	0.834079	7500	-75.779121	-556.028217
7	0.811838	7500	-74.538001	-630.566218
8	0.789957	7500	-73.370359	-703.936577
9	0.768433	7500	-72.142449	-776.079026
10	0.747266	7500	-70.984709	-847.063736
11	0.726452	7500	-69.792696	-916.856432
12	0.705989	7500	-68.619859	-985.476291
13	0.685877	7500	-67.458485	-1052.934776
14	0.666112	7500	-66.289807	-1119.224583
15	0.646693	7500	-65.128905	-1184.353487
16	0.627618	7500	-63.972067	-1248.325554
17	0.608884	7500	-62.824935	-1311.150489
18	0.590490	7500	-61.681628	-1372.832117
19	0.572433	7500	-60.566671	-1433.398788
20	0.554712	7500	-59.439935	-1492.838723
21	0.537324	7500	-58.325949	-1551.164673
22	0.520268	7500	-57.217128	-1608.381801
23	0.503540	7500	-56.111049	-1664.492849
24	0.487139	7500	-55.012815	-1719.505664
25	0.471063	7500	-53.929495	-1773.435159
26	0.455310	7500	-52.848939	-1826.284098
27	0.439877	7500	-51.776388	-1878.060486
28	0.424762	7500	-50.705139	-1928.765625
29	0.409963	7500	-49.644820	-1978.410445
30	0.395478	7500	-48.598520	-2027.008966
31	0.381305	7500	-47.554504	-2074.563469
32	0.367440	7500	-46.518996	-2121.082466
33	0.353883	7500	-45.490373	-2166.572839
34	0.340630	7500	-44.471450	-2211.044289
35	0.327680	7500	-43.457474	-2254.501763
36	0.315030	7500	-42.454012	-2296.955776
37	0.302677	7500	-41.453763	-2338.409538
38	0.290619	7500	-40.464767	-2378.874305
39	0.278855	7500	-39.481807	-2418.356112
40	0.267381	7500	-38.512073	-2456.868185
41	0.256195	7500	-37.542958	-2494.411143
42	0.245294	7500	-36.584966	-2530.996109
43	0.234677	7500	-35.639962	-2566.636071
44	0.224340	7500	-34.700689	-2601.336759
45	0.214281	7500	-33.767587	-2635.104347
46	0.204498	7500	-32.846263	-2667.950610
47	0.194988	7500	-31.930940	-2699.881549
48	0.185749	7500	-31.025166	-2730.906715
49	0.176777	7500	-30.129796	-2761.036511
50	0.168070	7500	-29.240797	-2790.277308
51	0.159626	7500	-28.361198	-2818.638506
52	0.151441	7500	-27.492809	-2846.131315
53	0.143514	7500	-26.631288	-2872.762603
54	0.135841	7500	-25.779419	-2898.542022
55	0.128420	7500	-24.950440	-2923.492462
56	0.121247	7500	-24.122007	-2947.614469
57	0.114320	7500	-23.279193	-2970.893662
58	0.107637	7500	-22.513366	-2993.407028
59	0.101193	7500	-21.662590	-3015.069619
60	0.094986	7500	-20.923044	-3035.992663
61	0.089014	7500	-20.084405	-3056.077068
62	0.083273	7500	-19.346544	-3075.423612
63	0.077760	7500	-18.682877	-3094.106488
64	0.072472	7500	-17.937954	-3112.044442
65	0.067406	7500	-17.225534	-3129.269976
66	0.062558	7500	-16.595102	-3145.865078
67	0.057926	7500	-15.913595	-3161.778672
68	0.053506	7500	-15.227218	-3177.005890
69	0.049295	7500	-14.571887	-3191.577778
70	0.045289	7500	-13.845822	-3205.423600
71	0.041485	7500	-13.177644	-3218.601244
72	0.037880	7500	-12.511263	-3231.112507
73	0.034469	7500	-11.838768	-3242.951275
74	0.031250	7500	-11.189339	-3254.140614
75	0.028218	7500	-10.544090	-3264.684704
76	0.025370	7500	-9.910675	-3274.595379
77	0.022702	7500	-9.287116	-3283.882496
78	0.020209	7500	-8.681283	-3292.563779
79	0.017889	7500	-8.095381	-3300.659159
80	0.015736	7500	-7.511547	-3308.170706
81	0.013746	7500	-6.952117	-3315.122823
82	0.011916	7500	-6.405629	-3321.528452
83	0.010240	7500	-5.876942	-3327.405395
84	0.008714	7500	-5.363979	-3332.769374
85	0.007334	7500	-4.865235	-3337.634609
86	0.006093	7500	-4.389139	-3342.023748
87	0.004988	7500	-3.932545	-3345.956293
88	0.004013	7500	-3.490841	-3349.447134
89	0.003162	7500	-3.086879	-3352.534012
90	0.002430	7500	-2.684557	-3355.218570
91	0.001810	7500	-2.331469	-3357.550039
92	0.001296	7500	-2.016704	-3359.566743
93	0.000882	7500	-1.752838	-3361.319580
94	0.000559	7500	-1.571949	-3362.891529
95	0.000320	7500	-1.316165	-3364.207694
96	0.000156	7500	-0.949289	-3365.156983
97	0.000057	7500	-0.624552	-3365.781535
98	0.000010	7500	-0.299674	-3366.081208
99	0.000000	7500	-0.065757	-3366.146965
Log marginal likelihood:	-3366.146965
0	0.975187	7500	-83.491981	-83.491981
1	0.950747	7500	-82.364437	-165.856418
2	0.926679	7500	-81.110773	-246.967191
3	0.902980	7500	-79.942572	-326.909763
4	0.879648	7500	-78.671881	-405.581644
5	0.856682	7500	-77.392214	-482.973857
6	0.834079	7500	-76.228208	-559.202065
7	0.811838	7500	-75.034971	-634.237036
8	0.789957	7500	-73.910741	-708.147777
9	0.768433	7500	-72.614718	-780.762495
10	0.747266	7500	-71.399862	-852.162357
11	0.726452	7500	-70.318962	-922.481319
12	0.705989	7500	-69.097869	-991.579188
13	0.685877	7500	-67.941963	-1059.521151
14	0.666112	7500	-66.775754	-1126.296904
15	0.646693	7500	-65.594514	-1191.891419
16	0.627618	7500	-64.450531	-1256.341949
17	0.608884	7500	-63.281223	-1319.623173
18	0.590490	7500	-62.135658	-1381.758830
19	0.572433	7500	-61.041725	-1442.800556
20	0.554712	7500	-59.871496	-1502.672052
21	0.537324	7500	-58.768160	-1561.440212
22	0.520268	7500	-57.661524	-1619.101736
23	0.503540	7500	-56.557066	-1675.658801
24	0.487139	7500	-55.448393	-1731.107194
25	0.471063	7500	-54.352401	-1785.459595
26	0.455310	7500	-53.261698	-1838.721293
27	0.439877	7500	-52.187944	-1890.909237
28	0.424762	7500	-51.100477	-1942.009714
29	0.409963	7500	-50.044959	-1992.054673
30	0.395478	7500	-48.988918	-2041.043591
31	0.381305	7500	-47.935458	-2088.979049
32	0.367440	7500	-46.882897	-2135.861945
33	0.353883	7500	-45.852045	-2181.713990
34	0.340630	7500	-44.819512	-2226.533503
35	0.327680	7500	-43.802724	-2270.336226
36	0.315030	7500	-42.790426	-2313.126652
37	0.302677	7500	-41.785563	-2354.912215
38	0.290619	7500	-40.784580	-2395.696795
39	0.278855	7500	-39.798647	-2435.495442
40	0.267381	7500	-38.821083	-2474.316525
41	0.256195	7500	-37.845446	-2512.161971
42	0.245294	7500	-36.880348	-2549.042320
43	0.234677	7500	-35.924331	-2584.966651
44	0.224340	7500	-35.006890	-2619.973540
45	0.214281	7500	-34.032252	-2654.005793
46	0.204498	7500	-33.109762	-2687.115555
47	0.194988	7500	-32.185512	-2719.301067
48	0.185749	7500	-31.272935	-2750.574002
49	0.176777	7500	-30.371563	-2780.945566
50	0.168070	7500	-29.475082	-2810.420648
51	0.159626	7500	-28.590529	-2839.011178
52	0.151441	7500	-27.711505	-2866.722682
53	0.143514	7500	-26.843788	-2893.566470
54	0.135841	7500	-26.014432	-2919.580902
55	0.128420	7500	-25.157088	-2944.737990
56	0.121247	7500	-24.295840	-2969.033830
57	0.114320	7500	-23.466179	-2992.500009
58	0.107637	7500	-22.647542	-3015.147551
59	0.101193	7500	-21.902162	-3037.049713
60	0.094986	7500	-21.138890	-3058.188603
61	0.089014	7500	-20.418651	-3078.607254
62	0.083273	7500	-19.722653	-3098.329906
63	0.077760	7500	-18.917638	-3117.247545
64	0.072472	7500	-18.041801	-3135.289346
65	0.067406	7500	-17.442258	-3152.731604
66	0.062558	7500	-16.744265	-3169.475869
67	0.057926	7500	-16.093314	-3185.569183
68	0.053506	7500	-15.381996	-3200.951179
69	0.049295	7500	-14.658857	-3215.610036
70	0.045289	7500	-13.963511	-3229.573547
71	0.041485	7500	-13.240219	-3242.813765
72	0.037880	7500	-12.573643	-3255.387408
73	0.034469	7500	-11.902670	-3267.290078
74	0.031250	7500	-11.243645	-3278.533723
75	0.028218	7500	-10.587277	-3289.120999
76	0.025370	7500	-9.953660	-3299.074660
77	0.022702	7500	-9.337673	-3308.412333
78	0.020209	7500	-8.726544	-3317.138877
79	0.017889	7500	-8.132412	-3325.271289
80	0.015736	7500	-7.553295	-3332.824584
81	0.013746	7500	-6.984981	-3339.809566
82	0.011916	7500	-6.436240	-3346.245806
83	0.010240	7500	-5.903575	-3352.149381
84	0.008714	7500	-5.386993	-3357.536373
85	0.007334	7500	-4.887141	-3362.423514
86	0.006093	7500	-4.403347	-3366.826861
87	0.004988	7500	-3.948898	-3370.775759
88	0.004013	7500	-3.509520	-3374.285279
89	0.003162	7500	-3.090986	-3377.376265
90	0.002430	7500	-2.701251	-3380.077516
91	0.001810	7500	-2.343674	-3382.421190
92	0.001296	7500	-2.038204	-3384.459394
93	0.000882	7500	-1.801649	-3386.261043
94	0.000559	7500	-1.557043	-3387.818086
95	0.000320	7500	-1.283389	-3389.101475
96	0.000156	7500	-0.965662	-3390.067137
97	0.000057	7500	-0.588937	-3390.656074
98	0.000010	7500	-0.291801	-3390.947874
99	0.000000	7500	-0.062724	-3391.010598
Log marginal likelihood:	-3391.010598
0	0.975187	7500	-83.380156	-83.380156
1	0.950747	7500	-82.144000	-165.524156
2	0.926679	7500	-80.918174	-246.442330
3	0.902980	7500	-79.670282	-326.112612
4	0.879648	7500	-78.491953	-404.604565
5	0.856682	7500	-77.240600	-481.845166
6	0.834079	7500	-76.029060	-557.874226
7	0.811838	7500	-74.802157	-632.676383
8	0.789957	7500	-73.624180	-706.300563
9	0.768433	7500	-72.401473	-778.702036
10	0.747266	7500	-71.224407	-849.926442
11	0.726452	7500	-70.021329	-919.947771
12	0.705989	7500	-68.847809	-988.795580
13	0.685877	7500	-67.663883	-1056.459463
14	0.666112	7500	-66.507706	-1122.967169
15	0.646693	7500	-65.343036	-1188.310205
16	0.627618	7500	-64.190673	-1252.500878
17	0.608884	7500	-63.040647	-1315.541525
18	0.590490	7500	-61.898683	-1377.440208
19	0.572433	7500	-60.764433	-1438.204641
20	0.554712	7500	-59.636269	-1497.840910
21	0.537324	7500	-58.517141	-1556.358052
22	0.520268	7500	-57.400251	-1613.758303
23	0.503540	7500	-56.289781	-1670.048083
24	0.487139	7500	-55.195390	-1725.243473
25	0.471063	7500	-54.104220	-1779.347692
26	0.455310	7500	-53.016281	-1832.363973
27	0.439877	7500	-51.940045	-1884.304018
28	0.424762	7500	-50.873241	-1935.177258
29	0.409963	7500	-49.807712	-1984.984970
30	0.395478	7500	-48.757714	-2033.742684
31	0.381305	7500	-47.710309	-2081.452993
32	0.367440	7500	-46.670979	-2128.123971
33	0.353883	7500	-45.638135	-2173.762106
34	0.340630	7500	-44.614849	-2218.376955
35	0.327680	7500	-43.597526	-2261.974481
36	0.315030	7500	-42.588993	-2304.563474
37	0.302677	7500	-41.591369	-2346.154842
38	0.290619	7500	-40.593511	-2386.748353
39	0.278855	7500	-39.612828	-2426.361181
40	0.267381	7500	-38.634511	-2464.995692
41	0.256195	7500	-37.667735	-2502.663427
42	0.245294	7500	-36.706619	-2539.370046
43	0.234677	7500	-35.757708	-2575.127754
44	0.224340	7500	-34.814286	-2609.942040
45	0.214281	7500	-33.878631	-2643.820672
46	0.204498	7500	-32.954941	-2676.775613
47	0.194988	7500	-32.034366	-2708.809979
48	0.185749	7500	-31.125628	-2739.935607
49	0.176777	7500	-30.231926	-2770.167533
50	0.168070	7500	-29.337648	-2799.505181
51	0.159626	7500	-28.455654	-2827.960835
52	0.151441	7500	-27.580880	-2855.541715
53	0.143514	7500	-26.717499	-2882.259214
54	0.135841	7500	-25.946509	-2908.205724
55	0.128420	7500	-25.018408	-2933.224131
56	0.121247	7500	-24.184027	-2957.408158
57	0.114320	7500	-23.419923	-2980.828081
58	0.107637	7500	-22.570459	-3003.398540
59	0.101193	7500	-21.733139	-3025.131680
60	0.094986	7500	-20.937338	-3046.069018
61	0.089014	7500	-20.167156	-3066.236174
62	0.083273	7500	-19.492698	-3085.728872
63	0.077760	7500	-18.702770	-3104.431641
64	0.072472	7500	-18.052666	-3122.484307
65	0.067406	7500	-17.392686	-3139.876993
66	0.062558	7500	-16.684425	-3156.561419
67	0.057926	7500	-15.923784	-3172.485202
68	0.053506	7500	-15.203069	-3187.688272
69	0.049295	7500	-14.607832	-3202.296104
70	0.045289	7500	-13.918758	-3216.214862
71	0.041485	7500	-13.232986	-3229.447847
72	0.037880	7500	-12.542310	-3241.990158
73	0.034469	7500	-11.853484	-3253.843642
74	0.031250	7500	-11.215500	-3265.059142
75	0.028218	7500	-10.569757	-3275.628900
76	0.025370	7500	-9.937434	-3285.566334
77	0.022702	7500	-9.314270	-3294.880603
78	0.020209	7500	-8.708688	-3303.589292
79	0.017889	7500	-8.114150	-3311.703442
80	0.015736	7500	-7.531497	-3319.234939
81	0.013746	7500	-6.972922	-3326.207861
82	0.011916	7500	-6.423203	-3332.631064
83	0.010240	7500	-5.896291	-3338.527354
84	0.008714	7500	-5.379362	-3343.906717
85	0.007334	7500	-4.877264	-3348.783981
86	0.006093	7500	-4.398908	-3353.182890
87	0.004988	7500	-3.939384	-3357.122274
88	0.004013	7500	-3.502022	-3360.624295
89	0.003162	7500	-3.087313	-3363.711608
90	0.002430	7500	-2.697818	-3366.409425
91	0.001810	7500	-2.344889	-3368.754314
92	0.001296	7500	-2.020869	-3370.775184
93	0.000882	7500	-1.747693	-3372.522876
94	0.000559	7500	-1.569803	-3374.092679
95	0.000320	7500	-1.262076	-3375.354755
96	0.000156	7500	-0.973821	-3376.328576
97	0.000057	7500	-0.623258	-3376.951834
98	0.000010	7500	-0.294139	-3377.245972
99	0.000000	7500	-0.062998	-3377.308970
Log marginal likelihood:	-3377.308970
0	0.975187	7500	-82.261775	-82.261775
1	0.950747	7500	-81.058436	-163.320211
2	0.926679	7500	-79.818066	-243.138277
3	0.902980	7500	-78.570871	-321.709148
4	0.879648	7500	-77.397319	-399.106467
5	0.856682	7500	-76.169700	-475.276167
6	0.834079	7500	-74.993656	-550.269823
7	0.811838	7500	-73.778588	-624.048411
8	0.789957	7500	-72.585904	-696.634315
9	0.768433	7500	-71.419748	-768.054063
10	0.747266	7500	-70.245311	-838.299374
11	0.726452	7500	-69.050707	-907.350081
12	0.705989	7500	-67.933426	-975.283507
13	0.685877	7500	-66.767675	-1042.051182
14	0.666112	7500	-65.598940	-1107.650122
15	0.646693	7500	-64.452798	-1172.102920
16	0.627618	7500	-63.336086	-1235.439006
17	0.608884	7500	-62.182714	-1297.621720
18	0.590490	7500	-61.075902	-1358.697622
19	0.572433	7500	-59.956355	-1418.653977
20	0.554712	7500	-58.842089	-1477.496066
21	0.537324	7500	-57.748955	-1535.245020
22	0.520268	7500	-56.643514	-1591.888534
23	0.503540	7500	-55.542817	-1647.431351
24	0.487139	7500	-54.468425	-1701.899776
25	0.471063	7500	-53.389812	-1755.289588
26	0.455310	7500	-52.321154	-1807.610742
27	0.439877	7500	-51.261094	-1858.871836
28	0.424762	7500	-50.216588	-1909.088423
29	0.409963	7500	-49.150574	-1958.238998
30	0.395478	7500	-48.115434	-2006.354432
31	0.381305	7500	-47.077383	-2053.431815
32	0.367440	7500	-46.058281	-2099.490096
33	0.353883	7500	-45.037555	-2144.527651
34	0.340630	7500	-44.027738	-2188.555389
35	0.327680	7500	-43.024040	-2231.579429
36	0.315030	7500	-42.033589	-2273.613018
37	0.302677	7500	-41.042750	-2314.655768
38	0.290619	7500	-40.064652	-2354.720421
39	0.278855	7500	-39.095047	-2393.815467
40	0.267381	7500	-38.127560	-2431.943027
41	0.256195	7500	-37.174065	-2469.117092
42	0.245294	7500	-36.228087	-2505.345179
43	0.234677	7500	-35.291641	-2540.636820
44	0.224340	7500	-34.357322	-2574.994142
45	0.214281	7500	-33.435485	-2608.429627
46	0.204498	7500	-32.523988	-2640.953615
47	0.194988	7500	-31.699101	-2672.652717
48	0.185749	7500	-30.718563	-2703.371280
49	0.176777	7500	-29.831192	-2733.202472
50	0.168070	7500	-28.949515	-2762.151987
51	0.159626	7500	-28.237805	-2790.389791
52	0.151441	7500	-27.370968	-2817.760759
53	0.143514	7500	-26.406281	-2844.167040
54	0.135841	7500	-25.525618	-2869.692658
55	0.128420	7500	-24.706046	-2894.398704
56	0.121247	7500	-23.876300	-2918.275004
57	0.114320	7500	-23.076357	-2941.351360
58	0.107637	7500	-22.275489	-2963.626849
59	0.101193	7500	-21.546055	-2985.172904
60	0.094986	7500	-20.727181	-3005.900086
61	0.089014	7500	-20.101734	-3026.001820
62	0.083273	7500	-19.346565	-3045.348385
63	0.077760	7500	-18.536270	-3063.884655
64	0.072472	7500	-17.840680	-3081.725336
65	0.067406	7500	-17.120184	-3098.845520
66	0.062558	7500	-16.484450	-3115.329969
67	0.057926	7500	-15.769974	-3131.099943
68	0.053506	7500	-15.039305	-3146.139249
69	0.049295	7500	-14.392918	-3160.532167
70	0.045289	7500	-13.700012	-3174.232179
71	0.041485	7500	-13.018317	-3187.250495
72	0.037880	7500	-12.333048	-3199.583544
73	0.034469	7500	-11.678138	-3211.261681
74	0.031250	7500	-11.030934	-3222.292615
75	0.028218	7500	-10.394450	-3232.687065
76	0.025370	7500	-9.767031	-3242.454096
77	0.022702	7500	-9.163505	-3251.617601
78	0.020209	7500	-8.564146	-3260.181748
79	0.017889	7500	-7.977568	-3268.159316
80	0.015736	7500	-7.409123	-3275.568440
81	0.013746	7500	-6.851779	-3282.420219
82	0.011916	7500	-6.318931	-3288.739150
83	0.010240	7500	-5.794899	-3294.534049
84	0.008714	7500	-5.290457	-3299.824506
85	0.007334	7500	-4.797019	-3304.621525
86	0.006093	7500	-4.329123	-3308.950649
87	0.004988	7500	-3.875902	-3312.826551
88	0.004013	7500	-3.442283	-3316.268834
89	0.003162	7500	-3.024957	-3319.293790
90	0.002430	7500	-2.645809	-3321.939599
91	0.001810	7500	-2.312362	-3324.251962
92	0.001296	7500	-1.977354	-3326.229316
93	0.000882	7500	-1.784296	-3328.013612
94	0.000559	7500	-1.539747	-3329.553359
95	0.000320	7500	-1.297907	-3330.851265
96	0.000156	7500	-0.963361	-3331.814626
97	0.000057	7500	-0.596690	-3332.411317
98	0.000010	7500	-0.292761	-3332.704077
99	0.000000	7500	-0.063837	-3332.767914
Log marginal likelihood:	-3332.767914
0	0.975187	7500	-83.234587	-83.234587
1	0.950747	7500	-81.937081	-165.171668
2	0.926679	7500	-80.782146	-245.953814
3	0.902980	7500	-79.481242	-325.435057
4	0.879648	7500	-78.379051	-403.814108
5	0.856682	7500	-77.085172	-480.899280
6	0.834079	7500	-75.838048	-556.737328
7	0.811838	7500	-74.730473	-631.467800
8	0.789957	7500	-73.529228	-704.997028
9	0.768433	7500	-72.342299	-777.339327
10	0.747266	7500	-71.162939	-848.502266
11	0.726452	7500	-69.979548	-918.481814
12	0.705989	7500	-68.815629	-987.297443
13	0.685877	7500	-67.658588	-1054.956030
14	0.666112	7500	-66.505471	-1121.461501
15	0.646693	7500	-65.329057	-1186.790558
16	0.627618	7500	-64.196463	-1250.987021
17	0.608884	7500	-63.041396	-1314.028416
18	0.590490	7500	-61.938976	-1375.967392
19	0.572433	7500	-60.789654	-1436.757046
20	0.554712	7500	-59.659819	-1496.416865
21	0.537324	7500	-58.563474	-1554.980339
22	0.520268	7500	-57.439067	-1612.419406
23	0.503540	7500	-56.336631	-1668.756036
24	0.487139	7500	-55.224147	-1723.980183
25	0.471063	7500	-54.140657	-1778.120841
26	0.455310	7500	-53.061988	-1831.182829
27	0.439877	7500	-51.982069	-1883.164898
28	0.424762	7500	-50.896981	-1934.061879
29	0.409963	7500	-49.845151	-1983.907030
30	0.395478	7500	-48.797803	-2032.704833
31	0.381305	7500	-47.752695	-2080.457527
32	0.367440	7500	-46.702714	-2127.160242
33	0.353883	7500	-45.668284	-2172.828526
34	0.340630	7500	-44.658978	-2217.487503
35	0.327680	7500	-43.632958	-2261.120462
36	0.315030	7500	-42.624422	-2303.744884
37	0.302677	7500	-41.626849	-2345.371733
38	0.290619	7500	-40.627065	-2385.998797
39	0.278855	7500	-39.650684	-2425.649482
40	0.267381	7500	-38.673618	-2464.323100
41	0.256195	7500	-37.699768	-2502.022868
42	0.245294	7500	-36.739480	-2538.762348
43	0.234677	7500	-35.791335	-2574.553683
44	0.224340	7500	-34.843654	-2609.397337
45	0.214281	7500	-33.909085	-2643.306421
46	0.204498	7500	-32.986252	-2676.292674
47	0.194988	7500	-32.065590	-2708.358264
48	0.185749	7500	-31.154940	-2739.513205
49	0.176777	7500	-30.254925	-2769.768130
50	0.168070	7500	-29.363761	-2799.131891
51	0.159626	7500	-28.493174	-2827.625065
52	0.151441	7500	-27.610637	-2855.235702
53	0.143514	7500	-26.744348	-2881.980050
54	0.135841	7500	-25.886674	-2907.866724
55	0.128420	7500	-25.039791	-2932.906515
56	0.121247	7500	-24.261565	-2957.168080
57	0.114320	7500	-23.475261	-2980.643341
58	0.107637	7500	-22.565794	-3003.209135
59	0.101193	7500	-21.755512	-3024.964647
60	0.094986	7500	-21.129793	-3046.094440
61	0.089014	7500	-20.174866	-3066.269307
62	0.083273	7500	-19.472956	-3085.742263
63	0.077760	7500	-18.639102	-3104.381365
64	0.072472	7500	-17.956365	-3122.337730
65	0.067406	7500	-17.420060	-3139.757790
66	0.062558	7500	-16.662362	-3156.420152
67	0.057926	7500	-15.966598	-3172.386750
68	0.053506	7500	-15.223493	-3187.610243
69	0.049295	7500	-14.592881	-3202.203124
70	0.045289	7500	-13.954838	-3216.157962
71	0.041485	7500	-13.250086	-3229.408048
72	0.037880	7500	-12.585258	-3241.993306
73	0.034469	7500	-11.902287	-3253.895593
74	0.031250	7500	-11.251287	-3265.146880
75	0.028218	7500	-10.596306	-3275.743186
76	0.025370	7500	-9.956199	-3285.699385
77	0.022702	7500	-9.332491	-3295.031875
78	0.020209	7500	-8.734141	-3303.766016
79	0.017889	7500	-8.133284	-3311.899300
80	0.015736	7500	-7.565573	-3319.464873
81	0.013746	7500	-6.987425	-3326.452298
82	0.011916	7500	-6.440476	-3332.892773
83	0.010240	7500	-5.906605	-3338.799378
84	0.008714	7500	-5.393013	-3344.192391
85	0.007334	7500	-4.887812	-3349.080203
86	0.006093	7500	-4.412502	-3353.492705
87	0.004988	7500	-3.948786	-3357.441491
88	0.004013	7500	-3.498003	-3360.939494
89	0.003162	7500	-3.092675	-3364.032169
90	0.002430	7500	-2.708585	-3366.740754
91	0.001810	7500	-2.343411	-3369.084166
92	0.001296	7500	-2.039996	-3371.124161
93	0.000882	7500	-1.770116	-3372.894277
94	0.000559	7500	-1.543753	-3374.438031
95	0.000320	7500	-1.269187	-3375.707218
96	0.000156	7500	-0.973836	-3376.681053
97	0.000057	7500	-0.604537	-3377.285590
98	0.000010	7500	-0.292607	-3377.578197
99	0.000000	7500	-0.062052	-3377.640250
Log marginal likelihood:	-3377.640250
0	0.975187	7500	-83.759911	-83.759911
1	0.950747	7500	-82.536267	-166.296178
2	0.926679	7500	-81.315780	-247.611958
3	0.902980	7500	-80.164005	-327.775963
4	0.879648	7500	-78.867289	-406.643253
5	0.856682	7500	-77.653821	-484.297074
6	0.834079	7500	-76.391512	-560.688586
7	0.811838	7500	-75.182074	-635.870660
8	0.789957	7500	-74.005863	-709.876524
9	0.768433	7500	-72.813962	-782.690485
10	0.747266	7500	-71.579002	-854.269487
11	0.726452	7500	-70.386878	-924.656365
12	0.705989	7500	-69.232166	-993.888531
13	0.685877	7500	-68.068365	-1061.956896
14	0.666112	7500	-66.880431	-1128.837328
15	0.646693	7500	-65.731991	-1194.569319
16	0.627618	7500	-64.564450	-1259.133768
17	0.608884	7500	-63.407651	-1322.541419
18	0.590490	7500	-62.274320	-1384.815739
19	0.572433	7500	-61.132868	-1445.948607
20	0.554712	7500	-59.998074	-1505.946682
21	0.537324	7500	-58.870611	-1564.817293
22	0.520268	7500	-57.745456	-1622.562749
23	0.503540	7500	-56.633154	-1679.195902
24	0.487139	7500	-55.523927	-1734.719829
25	0.471063	7500	-54.439316	-1789.159145
26	0.455310	7500	-53.341940	-1842.501085
27	0.439877	7500	-52.260485	-1894.761570
28	0.424762	7500	-51.185824	-1945.947394
29	0.409963	7500	-50.112959	-1996.060353
30	0.395478	7500	-49.059827	-2045.120180
31	0.381305	7500	-48.001717	-2093.121897
32	0.367440	7500	-46.951418	-2140.073315
33	0.353883	7500	-45.924216	-2185.997532
34	0.340630	7500	-44.887753	-2230.885285
35	0.327680	7500	-43.866592	-2274.751877
36	0.315030	7500	-42.855721	-2317.607598
37	0.302677	7500	-41.847396	-2359.454994
38	0.290619	7500	-40.847960	-2400.302953
39	0.278855	7500	-39.855525	-2440.158479
40	0.267381	7500	-38.871328	-2479.029806
41	0.256195	7500	-37.901868	-2516.931675
42	0.245294	7500	-36.938162	-2553.869837
43	0.234677	7500	-35.979364	-2589.849200
44	0.224340	7500	-35.028842	-2624.878043
45	0.214281	7500	-34.090443	-2658.968485
46	0.204498	7500	-33.156560	-2692.125046
47	0.194988	7500	-32.235212	-2724.360257
48	0.185749	7500	-31.318571	-2755.678828
49	0.176777	7500	-30.416252	-2786.095081
50	0.168070	7500	-29.515069	-2815.610150
51	0.159626	7500	-28.632069	-2844.242218
52	0.151441	7500	-27.751238	-2871.993456
53	0.143514	7500	-26.883464	-2898.876920
54	0.135841	7500	-26.026220	-2924.903141
55	0.128420	7500	-25.220275	-2950.123416
56	0.121247	7500	-24.334340	-2974.457756
57	0.114320	7500	-23.501508	-2997.959264
58	0.107637	7500	-22.681515	-3020.640779
59	0.101193	7500	-21.871842	-3042.512620
60	0.094986	7500	-21.070791	-3063.583411
61	0.089014	7500	-20.280969	-3083.864380
62	0.083273	7500	-19.578308	-3103.442688
63	0.077760	7500	-18.740260	-3122.182948
64	0.072472	7500	-18.037626	-3140.220575
65	0.067406	7500	-17.325839	-3157.546414
66	0.062558	7500	-16.618101	-3174.164515
67	0.057926	7500	-16.094158	-3190.258674
68	0.053506	7500	-15.283236	-3205.541909
69	0.049295	7500	-14.679358	-3220.221267
70	0.045289	7500	-13.986588	-3234.207855
71	0.041485	7500	-13.341666	-3247.549521
72	0.037880	7500	-12.608144	-3260.157665
73	0.034469	7500	-11.982531	-3272.140195
74	0.031250	7500	-11.313240	-3283.453435
75	0.028218	7500	-10.666256	-3294.119692
76	0.025370	7500	-10.032698	-3304.152389
77	0.022702	7500	-9.399322	-3313.551711
78	0.020209	7500	-8.791824	-3322.343535
79	0.017889	7500	-8.191598	-3330.535133
80	0.015736	7500	-7.607939	-3338.143072
81	0.013746	7500	-7.038540	-3345.181612
82	0.011916	7500	-6.492255	-3351.673867
83	0.010240	7500	-5.949094	-3357.622962
84	0.008714	7500	-5.433343	-3363.056304
85	0.007334	7500	-4.933656	-3367.989961
86	0.006093	7500	-4.437263	-3372.427224
87	0.004988	7500	-3.979214	-3376.406437
88	0.004013	7500	-3.531057	-3379.937495
89	0.003162	7500	-3.106026	-3383.043520
90	0.002430	7500	-2.724735	-3385.768255
91	0.001810	7500	-2.362183	-3388.130438
